Salário,Idade,Formação,Sexo,Raça
6711.39,34,Graduação,Masculino,Branco
6472.87,52,Graduação,Masculino,Pardo
7422.91,41,Doutorado,Feminino,Branco
2708.19,30,Graduação,Masculino,Branco
5079.29,53,Ensino Médio,Feminino,Branco
8474.88,42,Graduação,Masculino,Negro
2858.63,40,Ensino Médio,Feminino,Negro
16754.75,42,Doutorado,Masculino,Negro
5700.36,27,Graduação,Feminino,Branco
3979.94,33,Graduação,Masculino,Pardo
5978.45,40,Graduação,Feminino,Pardo
2935.97,37,Ensino Médio,Feminino,Pardo
4176.27,55,Ensino Médio,Masculino,Pardo
6285.34,42,Pós-Graduação,Feminino,Negro
5500.24,50,Graduação,Masculino,Negro
3831.93,40,Ensino Médio,Masculino,Asiático
6353.52,52,Graduação,Masculino,Negro
5305.32,44,Ensino Médio,Masculino,Branco
2871.1,40,Ensino Médio,Feminino,Branco
10629.43,39,Mestrado,Feminino,Negro
4906.55,28,Graduação,Masculino,Indígena
3650.62,46,Graduação,Masculino,Branco
11494.23,39,Pós-Graduação,Masculino,Asiático
6283.45,33,Graduação,Feminino,Negro
3833.0,53,Ensino Médio,Masculino,Negro
7063.36,24,Pós-Graduação,Masculino,Pardo
10452.37,34,Pós-Graduação,Feminino,Branco
6279.82,52,Graduação,Masculino,Indígena
8007.97,43,Pós-Graduação,Masculino,Negro
1852.71,39,Ensino Fundamental,Feminino,Branco
3869.86,43,Graduação,Masculino,Branco
3399.33,42,Graduação,Feminino,Negro
2256.01,21,Ensino Médio,Feminino,Asiático
2606.35,35,Ensino Médio,Masculino,Negro
3455.23,59,Graduação,Feminino,Pardo
5513.92,32,Graduação,Feminino,Branco
6495.26,36,Graduação,Masculino,Negro
10037.9,33,Pós-Graduação,Masculino,Branco
4486.53,38,Graduação,Masculino,Indígena
10188.15,33,Doutorado,Feminino,Branco
2592.47,45,Ensino Médio,Masculino,Indígena
13038.33,42,Doutorado,Masculino,Branco
3736.43,49,Ensino Médio,Masculino,Pardo
7436.03,27,Pós-Graduação,Feminino,Negro
6014.87,35,Graduação,Masculino,Branco
7361.19,37,Graduação,Feminino,Branco
3838.03,45,Ensino Médio,Masculino,Branco
9372.7,30,Pós-Graduação,Masculino,Negro
7545.08,50,Graduação,Feminino,Branco
4263.29,54,Graduação,Feminino,Negro
12083.08,28,Doutorado,Feminino,Branco
5210.98,34,Graduação,Feminino,Branco
6332.55,33,Graduação,Feminino,Pardo
3421.65,70,Ensino Médio,Feminino,Negro
4870.46,34,Graduação,Feminino,Negro
7054.33,60,Graduação,Masculino,Branco
5157.46,24,Graduação,Feminino,Pardo
2805.18,28,Graduação,Masculino,Indígena
2474.0,31,Ensino Médio,Masculino,Negro
7934.7,29,Graduação,Masculino,Branco
7425.41,36,Pós-Graduação,Masculino,Negro
1683.08,31,Ensino Médio,Feminino,Branco
3173.32,30,Ensino Médio,Masculino,Branco
4752.75,53,Pós-Graduação,Feminino,Branco
4175.56,54,Ensino Médio,Feminino,Asiático
6780.98,51,Graduação,Masculino,Branco
6076.23,46,Graduação,Masculino,Negro
6521.47,41,Graduação,Feminino,Pardo
7164.95,34,Pós-Graduação,Feminino,Branco
5033.2,28,Graduação,Masculino,Branco
10411.15,44,Pós-Graduação,Masculino,Branco
8955.82,25,Pós-Graduação,Masculino,Branco
1934.2,28,Ensino Médio,Masculino,Negro
16739.43,53,Doutorado,Masculino,Pardo
3615.54,62,Ensino Médio,Feminino,Branco
13249.83,44,Mestrado,Masculino,Indígena
18488.13,53,Doutorado,Feminino,Negro
3522.77,37,Ensino Médio,Masculino,Branco
6774.81,23,Graduação,Masculino,Branco
3890.06,47,Ensino Médio,Feminino,Branco
4762.07,46,Graduação,Feminino,Negro
3655.9,40,Ensino Médio,Feminino,Pardo
7479.05,37,Mestrado,Feminino,Indígena
6243.78,51,Graduação,Masculino,Negro
8862.14,28,Pós-Graduação,Masculino,Asiático
14721.03,30,Mestrado,Masculino,Branco
11171.36,27,Mestrado,Feminino,Branco
6264.29,41,Graduação,Feminino,Branco
2769.27,26,Ensino Médio,Masculino,Branco
4359.54,31,Graduação,Masculino,Negro
6201.52,31,Graduação,Feminino,Branco
6053.06,36,Pós-Graduação,Feminino,Negro
2027.09,22,Ensino Médio,Feminino,Branco
5648.99,41,Graduação,Masculino,Negro
8400.94,54,Graduação,Feminino,Asiático
4477.91,41,Graduação,Feminino,Negro
4572.14,58,Graduação,Masculino,Branco
4775.01,56,Ensino Médio,Masculino,Branco
7519.7,49,Graduação,Feminino,Pardo
12853.38,40,Mestrado,Masculino,Branco
3552.44,40,Ensino Médio,Masculino,Pardo
13372.19,49,Pós-Graduação,Feminino,Branco
8951.56,35,Pós-Graduação,Feminino,Branco
6680.73,18,Graduação,Masculino,Branco
3197.0,45,Ensino Médio,Feminino,Negro
15991.04,26,Mestrado,Masculino,Branco
5366.26,28,Graduação,Masculino,Pardo
7490.81,40,Graduação,Feminino,Branco
5877.81,38,Graduação,Masculino,Asiático
4030.6,23,Pós-Graduação,Masculino,Pardo
2879.78,41,Ensino Médio,Feminino,Branco
9819.79,51,Pós-Graduação,Masculino,Branco
3614.83,26,Ensino Médio,Masculino,Negro
5245.5,55,Graduação,Feminino,Branco
10361.76,21,Mestrado,Feminino,Branco
8001.2,65,Graduação,Masculino,Indígena
5843.85,35,Graduação,Feminino,Branco
5155.78,41,Graduação,Masculino,Branco
2608.46,18,Ensino Médio,Feminino,Branco
8699.79,39,Graduação,Masculino,Pardo
5840.36,42,Graduação,Feminino,Pardo
9900.1,38,Pós-Graduação,Feminino,Branco
14249.77,33,Doutorado,Feminino,Negro
4821.55,28,Graduação,Masculino,Branco
7298.51,53,Graduação,Feminino,Branco
12007.74,40,Mestrado,Feminino,Branco
4847.03,58,Pós-Graduação,Feminino,Negro
13376.7,33,Mestrado,Masculino,Asiático
4760.65,34,Graduação,Masculino,Pardo
5212.66,49,Graduação,Feminino,Negro
7468.94,20,Pós-Graduação,Feminino,Branco
6812.9,25,Graduação,Masculino,Branco
7223.89,53,Graduação,Masculino,Branco
1813.51,25,Ensino Fundamental,Masculino,Branco
6229.6,18,Mestrado,Feminino,Pardo
6542.91,62,Graduação,Feminino,Branco
7205.46,23,Mestrado,Feminino,Negro
13425.22,42,Doutorado,Feminino,Branco
3298.07,40,Ensino Médio,Masculino,Pardo
2488.39,18,Ensino Médio,Masculino,Branco
5661.6,36,Graduação,Feminino,Branco
4586.94,45,Ensino Médio,Masculino,Branco
7213.73,44,Graduação,Feminino,Branco
3084.43,50,Ensino Fundamental,Feminino,Branco
6571.99,35,Graduação,Masculino,Branco
13779.58,48,Doutorado,Feminino,Branco
3068.53,31,Ensino Médio,Masculino,Branco
5965.52,23,Graduação,Feminino,Asiático
5098.24,24,Graduação,Feminino,Indígena
7030.9,22,Pós-Graduação,Feminino,Pardo
5403.73,52,Graduação,Masculino,Pardo
1200.0,21,Ensino Fundamental,Feminino,Branco
8348.75,43,Graduação,Feminino,Pardo
7106.54,36,Pós-Graduação,Masculino,Branco
7486.29,38,Pós-Graduação,Masculino,Negro
8993.14,56,Pós-Graduação,Feminino,Branco
8976.46,34,Mestrado,Feminino,Negro
5747.01,47,Graduação,Masculino,Branco
6439.24,40,Graduação,Masculino,Branco
5962.0,38,Graduação,Masculino,Negro
14854.44,67,Mestrado,Masculino,Branco
2231.58,22,Graduação,Masculino,Branco
5188.27,55,Ensino Médio,Masculino,Branco
5281.76,47,Pós-Graduação,Feminino,Negro
4456.98,34,Graduação,Masculino,Branco
9518.56,59,Mestrado,Feminino,Branco
2410.77,18,Ensino Médio,Masculino,Pardo
2611.56,33,Ensino Médio,Feminino,Branco
5770.02,25,Graduação,Masculino,Branco
9089.89,44,Graduação,Feminino,Branco
13371.82,26,Doutorado,Masculino,Indígena
13963.08,45,Pós-Graduação,Masculino,Branco
5087.01,37,Graduação,Masculino,Negro
15154.95,34,Doutorado,Masculino,Pardo
11965.42,44,Mestrado,Feminino,Branco
3621.62,36,Ensino Médio,Feminino,Asiático
1911.83,26,Ensino Médio,Masculino,Branco
10155.45,70,Pós-Graduação,Masculino,Indígena
9084.66,34,Graduação,Masculino,Branco
1200.0,18,Ensino Médio,Feminino,Branco
9913.06,29,Mestrado,Feminino,Negro
8475.9,24,Pós-Graduação,Feminino,Branco
4135.41,49,Graduação,Feminino,Pardo
18039.88,43,Doutorado,Masculino,Branco
7847.48,44,Graduação,Masculino,Branco
5297.18,35,Graduação,Feminino,Branco
7264.05,36,Graduação,Masculino,Branco
5432.66,35,Graduação,Feminino,Negro
6727.2,39,Graduação,Feminino,Pardo
10896.14,50,Doutorado,Feminino,Indígena
9275.96,44,Mestrado,Feminino,Branco
3698.8,46,Ensino Médio,Masculino,Negro
11045.87,45,Mestrado,Masculino,Branco
3141.05,50,Ensino Médio,Feminino,Negro
4740.27,43,Ensino Médio,Masculino,Branco
12167.46,44,Mestrado,Masculino,Negro
4356.76,54,Ensino Médio,Masculino,Pardo
12763.12,32,Mestrado,Masculino,Negro
5410.03,29,Graduação,Feminino,Branco
3401.1,25,Ensino Médio,Feminino,Asiático
2524.63,42,Ensino Médio,Masculino,Branco
4105.01,18,Graduação,Masculino,Branco
8601.83,45,Pós-Graduação,Feminino,Branco
6581.53,38,Graduação,Feminino,Pardo
3739.81,53,Graduação,Feminino,Negro
8825.73,31,Graduação,Feminino,Asiático
3269.01,37,Ensino Médio,Masculino,Branco
10985.83,53,Graduação,Feminino,Asiático
2885.08,56,Ensino Médio,Masculino,Indígena
8581.55,31,Pós-Graduação,Masculino,Pardo
8461.98,42,Graduação,Masculino,Branco
5982.14,43,Graduação,Masculino,Branco
3990.89,44,Graduação,Feminino,Pardo
2841.09,36,Ensino Médio,Feminino,Branco
5724.87,55,Graduação,Masculino,Pardo
2854.43,18,Ensino Médio,Feminino,Branco
2311.26,34,Ensino Médio,Feminino,Branco
5637.22,45,Graduação,Masculino,Indígena
11661.62,45,Doutorado,Feminino,Branco
4724.81,56,Graduação,Masculino,Negro
6323.63,54,Graduação,Masculino,Branco
2702.54,36,Ensino Médio,Feminino,Pardo
6378.08,55,Graduação,Feminino,Branco
7560.46,31,Pós-Graduação,Feminino,Negro
7679.08,51,Graduação,Masculino,Branco
5824.59,61,Graduação,Feminino,Branco
8242.87,54,Graduação,Masculino,Asiático
3847.61,41,Ensino Médio,Masculino,Branco
4783.35,36,Graduação,Masculino,Branco
5471.27,21,Graduação,Masculino,Pardo
2838.93,43,Ensino Médio,Masculino,Indígena
4548.86,26,Graduação,Masculino,Branco
6310.58,30,Graduação,Masculino,Pardo
9920.78,25,Pós-Graduação,Feminino,Pardo
4237.17,34,Graduação,Masculino,Branco
10764.31,39,Mestrado,Feminino,Branco
4295.23,43,Graduação,Masculino,Pardo
8738.24,32,Mestrado,Feminino,Pardo
3411.58,52,Ensino Médio,Masculino,Branco
7000.56,37,Pós-Graduação,Feminino,Branco
3131.89,30,Ensino Médio,Masculino,Branco
6150.68,42,Pós-Graduação,Feminino,Pardo
4626.22,63,Graduação,Feminino,Indígena
3121.18,44,Ensino Médio,Feminino,Pardo
5152.98,35,Graduação,Feminino,Branco
2236.82,21,Ensino Médio,Masculino,Negro
13703.43,37,Doutorado,Masculino,Pardo
2382.55,42,Ensino Médio,Feminino,Branco
11192.47,35,Pós-Graduação,Masculino,Branco
5515.24,20,Graduação,Masculino,Branco
7514.32,29,Graduação,Feminino,Branco
8803.53,57,Pós-Graduação,Masculino,Negro
7604.31,57,Graduação,Feminino,Branco
6892.94,29,Graduação,Feminino,Branco
2768.58,48,Ensino Fundamental,Feminino,Branco
10356.62,25,Doutorado,Feminino,Branco
4241.56,56,Ensino Médio,Masculino,Negro
5243.98,42,Graduação,Masculino,Branco
3624.14,51,Ensino Médio,Feminino,Branco
5204.64,19,Graduação,Masculino,Indígena
6094.94,48,Graduação,Masculino,Indígena
16081.16,39,Doutorado,Masculino,Branco
3410.99,50,Ensino Médio,Feminino,Branco
3438.36,50,Ensino Médio,Feminino,Branco
12416.72,40,Doutorado,Masculino,Branco
2028.15,32,Ensino Médio,Feminino,Negro
2371.09,49,Ensino Médio,Feminino,Indígena
7303.51,39,Graduação,Feminino,Branco
3004.85,29,Ensino Médio,Feminino,Negro
2702.84,28,Ensino Médio,Masculino,Negro
6339.71,22,Pós-Graduação,Masculino,Pardo
3472.97,33,Ensino Médio,Feminino,Asiático
8681.14,53,Graduação,Feminino,Branco
6756.82,42,Graduação,Masculino,Branco
14653.91,33,Doutorado,Feminino,Pardo
6236.86,49,Graduação,Masculino,Pardo
7836.38,30,Graduação,Masculino,Pardo
6784.35,41,Graduação,Masculino,Branco
2985.41,37,Ensino Médio,Feminino,Branco
9447.56,49,Graduação,Masculino,Asiático
2243.55,21,Graduação,Masculino,Pardo
2092.44,29,Ensino Médio,Masculino,Pardo
1200.0,20,Ensino Médio,Feminino,Branco
6530.49,36,Pós-Graduação,Feminino,Branco
3147.02,54,Ensino Médio,Feminino,Negro
3281.11,33,Ensino Médio,Masculino,Branco
1849.29,33,Ensino Médio,Feminino,Pardo
4260.32,50,Ensino Médio,Masculino,Branco
11030.77,52,Pós-Graduação,Masculino,Negro
5181.57,38,Graduação,Feminino,Pardo
3715.31,48,Ensino Médio,Feminino,Branco
3042.52,27,Ensino Médio,Masculino,Negro
5229.8,56,Graduação,Masculino,Branco
7729.69,65,Graduação,Feminino,Pardo
4976.39,46,Graduação,Feminino,Pardo
7351.18,18,Pós-Graduação,Feminino,Pardo
12269.48,33,Doutorado,Feminino,Pardo
8395.67,47,Pós-Graduação,Feminino,Indígena
2088.15,34,Ensino Médio,Feminino,Indígena
4541.39,55,Ensino Médio,Masculino,Negro
2870.1,47,Ensino Médio,Feminino,Pardo
9295.91,31,Pós-Graduação,Masculino,Pardo
6617.34,40,Pós-Graduação,Feminino,Indígena
1718.38,29,Ensino Fundamental,Feminino,Indígena
12816.63,37,Pós-Graduação,Feminino,Branco
10885.62,33,Pós-Graduação,Masculino,Asiático
9218.12,54,Pós-Graduação,Masculino,Branco
6612.35,65,Graduação,Feminino,Branco
3623.31,22,Graduação,Masculino,Indígena
1864.33,18,Ensino Médio,Feminino,Indígena
3170.08,37,Ensino Médio,Feminino,Negro
2549.16,21,Ensino Médio,Masculino,Negro
3542.82,40,Graduação,Masculino,Branco
4331.88,48,Ensino Médio,Masculino,Branco
2143.89,57,Ensino Fundamental,Feminino,Pardo
9224.48,42,Graduação,Masculino,Branco
13579.25,37,Doutorado,Masculino,Pardo
17170.67,18,Doutorado,Masculino,Indígena
7882.26,40,Pós-Graduação,Feminino,Branco
2719.35,40,Ensino Médio,Feminino,Indígena
7277.83,47,Pós-Graduação,Feminino,Branco
5158.45,31,Graduação,Masculino,Branco
6976.01,34,Graduação,Feminino,Branco
1200.0,22,Ensino Fundamental,Feminino,Negro
6188.7,18,Graduação,Feminino,Branco
4469.25,26,Graduação,Feminino,Branco
4363.39,21,Graduação,Masculino,Branco
5558.23,44,Graduação,Masculino,Branco
8089.16,33,Pós-Graduação,Feminino,Negro
5775.43,33,Graduação,Feminino,Negro
5428.06,28,Graduação,Feminino,Branco
10590.87,18,Pós-Graduação,Masculino,Branco
8307.81,58,Pós-Graduação,Masculino,Negro
7577.4,27,Pós-Graduação,Feminino,Branco
4247.54,35,Graduação,Masculino,Branco
8530.04,22,Mestrado,Masculino,Negro
22133.71,51,Doutorado,Masculino,Pardo
9272.61,41,Pós-Graduação,Feminino,Branco
6820.33,30,Graduação,Feminino,Branco
8490.07,35,Pós-Graduação,Masculino,Pardo
2909.09,60,Ensino Médio,Feminino,Branco
12566.24,39,Pós-Graduação,Feminino,Branco
9450.13,37,Graduação,Masculino,Asiático
5046.8,28,Mestrado,Masculino,Branco
1200.0,18,Ensino Médio,Masculino,Branco
2682.87,38,Ensino Médio,Feminino,Branco
5783.75,43,Graduação,Feminino,Indígena
16852.92,53,Doutorado,Masculino,Branco
4494.42,18,Graduação,Masculino,Branco
10159.6,26,Mestrado,Feminino,Negro
9392.18,33,Mestrado,Feminino,Branco
2710.51,39,Ensino Fundamental,Feminino,Branco
7686.87,38,Pós-Graduação,Feminino,Branco
3863.27,38,Ensino Médio,Feminino,Asiático
6562.02,44,Graduação,Feminino,Branco
1902.36,29,Ensino Fundamental,Masculino,Branco
7486.03,51,Graduação,Feminino,Pardo
9303.27,45,Pós-Graduação,Masculino,Branco
2633.34,36,Ensino Médio,Masculino,Negro
6288.96,59,Graduação,Masculino,Branco
4673.46,58,Ensino Médio,Feminino,Pardo
9072.52,51,Doutorado,Masculino,Pardo
2544.0,18,Ensino Médio,Masculino,Negro
8128.68,58,Graduação,Masculino,Branco
9943.84,49,Pós-Graduação,Feminino,Branco
10193.11,64,Pós-Graduação,Feminino,Branco
7346.21,54,Graduação,Masculino,Branco
11552.42,58,Mestrado,Feminino,Branco
12878.58,50,Doutorado,Feminino,Pardo
4491.42,56,Ensino Médio,Feminino,Pardo
4147.42,63,Ensino Médio,Feminino,Branco
8477.18,42,Pós-Graduação,Feminino,Negro
2214.56,21,Ensino Médio,Masculino,Branco
10454.65,36,Mestrado,Feminino,Pardo
4709.87,44,Graduação,Feminino,Branco
3575.35,40,Ensino Médio,Feminino,Asiático
7133.59,25,Graduação,Masculino,Branco
12246.04,20,Mestrado,Masculino,Branco
7392.99,31,Pós-Graduação,Feminino,Negro
1824.93,49,Ensino Fundamental,Feminino,Asiático
14547.66,58,Doutorado,Feminino,Branco
4088.48,50,Ensino Médio,Feminino,Branco
5795.38,52,Graduação,Feminino,Branco
2429.38,39,Ensino Médio,Masculino,Branco
2156.83,19,Ensino Médio,Masculino,Branco
2089.57,34,Ensino Médio,Feminino,Branco
7830.65,36,Graduação,Masculino,Branco
7317.31,34,Graduação,Masculino,Branco
5620.75,40,Graduação,Feminino,Branco
5178.1,45,Graduação,Feminino,Branco
9564.7,50,Mestrado,Feminino,Negro
8828.33,36,Graduação,Masculino,Branco
15053.52,18,Doutorado,Feminino,Branco
7765.91,34,Pós-Graduação,Feminino,Branco
4220.33,40,Graduação,Feminino,Pardo
15770.22,54,Doutorado,Masculino,Branco
3008.72,33,Ensino Médio,Masculino,Branco
4195.43,46,Graduação,Masculino,Asiático
6633.45,43,Graduação,Masculino,Negro
1941.5,40,Ensino Médio,Masculino,Pardo
8965.32,51,Graduação,Masculino,Negro
3295.46,32,Ensino Médio,Feminino,Branco
6708.71,33,Graduação,Masculino,Asiático
3395.02,39,Ensino Médio,Masculino,Pardo
10133.19,32,Pós-Graduação,Feminino,Branco
6481.13,46,Graduação,Masculino,Branco
4215.92,31,Ensino Médio,Masculino,Branco
6341.26,42,Graduação,Masculino,Negro
1894.83,38,Ensino Fundamental,Masculino,Indígena
2442.74,42,Ensino Fundamental,Masculino,Pardo
2775.5,34,Ensino Médio,Masculino,Pardo
5025.55,35,Graduação,Masculino,Branco
1967.78,41,Ensino Médio,Feminino,Negro
8161.75,42,Pós-Graduação,Feminino,Branco
3365.76,39,Ensino Médio,Masculino,Branco
3472.92,60,Ensino Fundamental,Masculino,Branco
2304.69,28,Ensino Fundamental,Masculino,Pardo
5101.32,39,Graduação,Feminino,Branco
4847.76,21,Graduação,Feminino,Branco
3620.56,44,Ensino Médio,Masculino,Negro
2714.55,26,Ensino Médio,Masculino,Negro
9964.33,36,Pós-Graduação,Masculino,Branco
7301.64,35,Mestrado,Feminino,Negro
3962.3,43,Graduação,Feminino,Branco
6020.18,33,Graduação,Masculino,Branco
3947.26,32,Ensino Médio,Feminino,Branco
9064.93,57,Pós-Graduação,Masculino,Pardo
6800.26,43,Graduação,Feminino,Negro
2337.2,33,Ensino Médio,Feminino,Negro
4174.48,36,Graduação,Feminino,Branco
4795.16,59,Ensino Médio,Masculino,Branco
7322.33,37,Pós-Graduação,Feminino,Negro
1296.83,31,Ensino Médio,Feminino,Branco
3597.75,31,Graduação,Feminino,Pardo
11039.05,33,Pós-Graduação,Masculino,Negro
3330.19,32,Ensino Médio,Masculino,Branco
2190.85,24,Ensino Médio,Masculino,Indígena
5453.06,26,Pós-Graduação,Feminino,Negro
8650.9,30,Pós-Graduação,Feminino,Branco
9292.92,47,Graduação,Feminino,Branco
3785.37,35,Ensino Médio,Feminino,Negro
12566.26,37,Mestrado,Masculino,Pardo
7827.19,55,Graduação,Feminino,Branco
3701.74,55,Graduação,Feminino,Branco
3746.88,36,Ensino Médio,Feminino,Branco
6670.53,32,Graduação,Masculino,Branco
8086.3,29,Graduação,Masculino,Branco
13162.4,48,Doutorado,Feminino,Branco
1991.91,37,Ensino Médio,Feminino,Asiático
5415.85,35,Graduação,Feminino,Pardo
1728.45,30,Ensino Fundamental,Feminino,Branco
7170.82,30,Graduação,Masculino,Branco
7867.78,43,Pós-Graduação,Masculino,Branco
15401.02,24,Doutorado,Masculino,Branco
7941.21,51,Graduação,Masculino,Branco
1922.33,33,Ensino Médio,Feminino,Pardo
3399.85,38,Graduação,Feminino,Branco
4570.16,23,Graduação,Masculino,Negro
2344.47,39,Ensino Médio,Feminino,Negro
2178.41,36,Ensino Médio,Feminino,Branco
2477.44,39,Ensino Fundamental,Masculino,Branco
11552.67,57,Mestrado,Masculino,Indígena
9924.78,42,Graduação,Masculino,Asiático
8755.3,30,Pós-Graduação,Masculino,Branco
4020.53,31,Graduação,Feminino,Pardo
3272.21,47,Ensino Médio,Masculino,Indígena
6114.42,55,Graduação,Feminino,Branco
6695.89,43,Graduação,Feminino,Pardo
6981.3,48,Graduação,Masculino,Branco
12786.06,47,Mestrado,Masculino,Branco
4227.87,57,Ensino Médio,Masculino,Negro
6093.97,18,Graduação,Masculino,Pardo
4203.57,48,Ensino Médio,Masculino,Branco
11300.99,51,Pós-Graduação,Masculino,Branco
8251.73,23,Pós-Graduação,Masculino,Branco
6439.23,29,Pós-Graduação,Feminino,Negro
8234.67,29,Pós-Graduação,Feminino,Asiático
2129.74,31,Ensino Fundamental,Feminino,Branco
3606.26,34,Ensino Médio,Masculino,Negro
5609.85,42,Graduação,Feminino,Indígena
10042.02,50,Pós-Graduação,Masculino,Branco
12619.14,52,Mestrado,Feminino,Negro
6319.33,29,Graduação,Feminino,Branco
13061.22,29,Doutorado,Feminino,Branco
4805.29,55,Graduação,Feminino,Branco
6253.69,47,Graduação,Masculino,Pardo
6447.4,40,Graduação,Masculino,Branco
10228.62,45,Pós-Graduação,Masculino,Negro
5250.06,39,Graduação,Masculino,Branco
13727.03,46,Mestrado,Masculino,Branco
5123.53,35,Graduação,Feminino,Pardo
5804.81,43,Graduação,Feminino,Branco
2858.98,21,Ensino Médio,Masculino,Negro
4390.7,31,Graduação,Feminino,Branco
6472.89,31,Graduação,Masculino,Indígena
15093.3,35,Doutorado,Masculino,Branco
6268.88,28,Graduação,Masculino,Pardo
7139.96,33,Graduação,Masculino,Asiático
4138.26,21,Graduação,Masculino,Pardo
